date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:53	20384/20384	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ym/r/qsrZ-cy2cIv.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YM/R/QSRZ_CY2.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:53	148/148	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/y3/r/VZT6sG-iky_.svg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/Y3/R/VZT6SG_I.SVG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:53	3149/3149	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/eJCayTCjYDZ.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YP/R/EJCAYTCJ.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/0Au5DGXYHGf.css?_nc_x=Ij3Wp8lg5Kz)
12:41:53	458/458	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/sQlW9J8IQwe.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YR/R/SQLW9J8I.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/0Au5DGXYHGf.css?_nc_x=Ij3Wp8lg5Kz)
12:41:53	1602/1602	URF---	200	added ('OK%20(cached)')	image/jpeg		https://static.xx.fbcdn.net/rsrc.php/v1/yn/r/R1p1o1jdV3u.jpg	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V1/YN/R/R1P1O1JD.JPG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
12:41:54	1358/1358	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/oPONmzuFLSr.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YI/R/OPONMZUF.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/0Au5DGXYHGf.css?_nc_x=Ij3Wp8lg5Kz)
12:42:01	458/458	URF---	200	added ('OK%20(cached)')	image/png		https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/sQlW9J8IQwe.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YR/R/SQLW9J8I.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/0Au5DGXYHGf.css?_nc_x=Ij3Wp8lg5Kz)
12:42:01	1358/1358	URF---	200	added ('OK%20(cached)')	image/png		https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/oPONmzuFLSr.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YI/R/OPONMZUF.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/0Au5DGXYHGf.css?_nc_x=Ij3Wp8lg5Kz)
12:42:02	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:54:56%20GMT	https://html.tavonline.co/hagen/without-wrapper/css/images/controls.png	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/CSS/IMAGES/CONTROLS.DEL.delayed	(from https://html.tavonline.co/hagen/without-wrapper/css/assets.css)
12:42:03	9874/9874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Apr%202022%2014:30:18%20GMT	https://html.tavonline.co/hagen/without-wrapper/images/comment-5.jpg	C:/My%20Web%20Sites/J_without_wallpaper/HTML_TAV/HAGEN/WITHOUT_/IMAGES/COMMEN-3.JPG	(from https://html.tavonline.co/hagen/without-wrapper/index.html)
12:42:04	5771/5771	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/IJYgcESal33.png	C:/My%20Web%20Sites/J_without_wallpaper/STATIC_X/RSRC_PHP/V3/YV/R/IJYGCESA.PNG	(from https://static.xx.fbcdn.net/rsrc.php/v3/yc/l/0,cross/Er5nuxfURmg.css?_nc_x=Ij3Wp8lg5Kz)
